Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P3774,F349,United,JFK,DEN,4/7/2024 21:56,246,On-time,1090,200.34,65,Female,Medium,Leisure,Economy,0,Silver,Airport Kiosk,7.971523968,2,57,0,0,Aisle,23
P3775,F362,American Airlines,SEA,DFW,5/14/2024 2:41,153,On-time,938,465.93,71,Male,Medium,Emergency,Economy,2,Silver,Mobile App,7.546662437,7,99,0,0,Window,88
P3776,F656,United,LAX,SFO,3/10/2025 14:36,78,On-time,1584,345.63,29,Female,High,Business,First,2,Silver,Online,8.003950796,34,30,0,1,Middle,35
P3777,F1053,American Airlines,JFK,LAX,6/18/2023 17:18,199,On-time,1499,499.08,25,Male,Low,Emergency,First,1,Platinum,Desk,8.428643381,13,79,0,0,Window,84
P3778,F410,Delta,SFO,SEA,3/17/2025 7:44,159,On-time,829,384.25,61,Female,Medium,Leisure,Economy,1,,Online,6.875247497,1,40,0,1,Middle,29
P3779,F1038,Delta,ATL,SFO,5/17/2024 22:40,198,On-time,1014,460.37,22,Female,Medium,Emergency,Economy,1,,Mobile App,6.830516167,3,30,0,1,Middle,23
P3780,F435,JetBlue,LAX,DEN,1/5/2024 6:24,147,Delayed,853,370.34,60,Male,High,Business,Economy,1,,Desk,8.138862963,1,110,0,0,Middle,107
P3781,F1124,Southwest,SFO,ATL,10/2/2023 1:41,202,Delayed,1155,377.52,31,Female,High,Leisure,Premium Economy,1,Platinum,Mobile App,10,1,71,0,0,Middle,105
P3782,F357,United,JFK,DFW,4/7/2025 16:34,96,On-time,1225,328.75,67,Male,Medium,Business,Economy,1,,Online,7.495886929,7,20,0,0,Aisle,29
P3783,F1676,Southwest,JFK,LAX,7/4/2023 19:40,324,On-time,1696,198.33,59,Male,Medium,Family,Economy,1,,Mobile App,7.582878992,32,73,0,0,Middle,85
P3784,F43,Southwest,LAX,ATL,6/14/2024 12:28,131,On-time,1529,359.65,78,Male,High,Business,Premium Economy,0,Silver,Mobile App,7.858341556,27,108,1,0,Aisle,91
P3785,F857,American Airlines,SEA,JFK,7/3/2024 3:58,158,On-time,1585,403.27,56,Female,Medium,Family,Business,1,,Desk,8.80046759,3,84,0,1,Window,6
P3786,F1740,Southwest,LAX,ATL,7/27/2024 11:34,240,Cancelled,1176,338.53,61,Male,Medium,Business,Premium Economy,2,,Online,8.00967152,20,4,0,0,Window,34
P3787,F1037,JetBlue,LAX,SFO,6/20/2024 9:58,153,On-time,770,427.21,30,Female,High,Emergency,Economy,0,Silver,Mobile App,7.798585287,20,47,0,0,Window,54
P3788,F1826,American Airlines,SEA,ATL,3/29/2025 1:00,36,On-time,830,339.66,77,Female,High,Family,Business,0,Platinum,Online,8.556845033,9,115,0,0,Window,91
P3789,F868,Southwest,LAX,JFK,11/12/2023 4:26,157,Delayed,1093,664.46,37,Female,Medium,Leisure,Economy,1,,Desk,6.083314062,9,93,0,0,Window,13
P3790,F957,Southwest,JFK,ORD,12/4/2023 0:48,192,Delayed,1181,221.29,44,Female,Medium,Emergency,Economy,1,,Mobile App,7.534744435,2,35,0,0,Window,119
P3791,F1414,American Airlines,JFK,DFW,6/29/2024 6:13,287,Delayed,863,199.19,22,Male,Medium,Business,Business,0,,Mobile App,7.364462418,1,1,0,0,Window,9
P3792,F1119,JetBlue,DEN,SEA,9/5/2023 15:47,117,On-time,1654,247.63,47,Female,Low,Leisure,Economy,2,,Online,7.41593045,3,48,0,0,Aisle,79
P3793,F1731,JetBlue,LAX,JFK,10/21/2023 20:58,231,On-time,1126,571.76,18,Male,Medium,Business,Economy,1,Silver,Online,6.748593449,7,57,0,0,Aisle,15
P3794,F1846,Delta,ATL,SEA,11/16/2024 20:23,166,On-time,889,471.48,64,Male,Medium,Leisure,Business,0,Platinum,Airport Kiosk,8.949695241,8,39,0,0,Window,53
P3795,F251,American Airlines,ATL,ORD,5/30/2024 1:06,65,On-time,931,374.81,47,Male,Low,Leisure,Premium Economy,0,Silver,Mobile App,8.956195736,13,77,0,1,Middle,94
P3796,F796,Delta,DEN,ATL,12/18/2023 12:45,125,On-time,1001,522.23,60,Female,Medium,Family,Economy,0,,Desk,7.357691749,5,26,0,0,Aisle,105
P3797,F674,United,ATL,SEA,8/3/2024 0:00,220,On-time,1074,352.65,26,Female,Medium,Leisure,Economy,0,Gold,Airport Kiosk,6.733939532,24,85,0,0,Middle,88
P3798,F961,Southwest,DEN,LAX,7/14/2023 17:21,247,On-time,946,365.53,26,Female,Low,Family,Economy,1,Platinum,Mobile App,7.525748722,15,40,0,0,Middle,76
P3799,F724,Delta,JFK,LAX,9/17/2023 2:44,227,On-time,666,274.3,61,Male,High,Emergency,First,0,Silver,Airport Kiosk,9.037419491,7,114,0,0,Aisle,69
P3800,F1274,American Airlines,DFW,DFW,9/8/2024 14:33,192,On-time,1195,352.19,25,Female,Medium,Leisure,Economy,0,,Airport Kiosk,7.771656414,0,7,0,0,Middle,43
P3801,F1227,Southwest,ATL,DEN,5/21/2023 19:29,178,On-time,1568,307.77,66,Male,Low,Family,Economy,3,,Desk,8.926442425,3,28,0,0,Middle,72
P3802,F1397,JetBlue,SFO,ATL,12/24/2024 20:45,313,On-time,1368,434.61,62,Male,Medium,Emergency,Economy,0,,Online,6.807532412,14,72,0,0,Window,44
P3803,F424,JetBlue,LAX,ORD,9/10/2024 6:24,246,Cancelled,1528,230.81,56,Female,Medium,Emergency,Economy,0,,Mobile App,6.970935206,13,82,0,1,Window,99
P3804,F495,Delta,LAX,ORD,5/1/2023 18:49,287,Cancelled,1053,373.97,40,Male,High,Emergency,Premium Economy,1,Silver,Mobile App,6.675174585,33,102,0,0,Window,55
P3805,F2000,American Airlines,DEN,JFK,2/6/2025 9:05,148,On-time,1597,361.48,28,Male,Medium,Emergency,Economy,1,Gold,Online,6.607048354,0,83,0,0,Aisle,106
P3806,F1360,JetBlue,DFW,ATL,11/14/2024 14:15,140,On-time,1220,367.91,31,Male,Low,Business,Economy,0,,Airport Kiosk,7.137657838,36,25,0,1,Middle,83
P3807,F296,American Airlines,DFW,SEA,12/28/2023 12:51,227,On-time,1794,173.97,25,Female,High,Emergency,First,0,Gold,Mobile App,8.345402697,31,99,0,0,Aisle,81
P3808,F1697,JetBlue,SFO,SFO,5/16/2024 8:21,128,On-time,1386,274.86,60,Male,Medium,Leisure,Business,0,Silver,Airport Kiosk,8.5325664,6,79,0,0,Window,106
P3809,F416,American Airlines,ATL,DFW,1/31/2024 10:46,265,On-time,382,616.89,23,Female,Low,Emergency,Business,2,,Mobile App,7.781261154,0,76,0,1,Middle,56
P3810,F1713,American Airlines,LAX,SFO,7/23/2023 1:23,288,On-time,948,338.1,52,Female,Medium,Business,Economy,2,Silver,Mobile App,6.659045424,9,15,0,0,Aisle,20
P3811,F202,JetBlue,JFK,JFK,2/25/2025 11:05,122,On-time,803,251.7,34,Male,High,Family,Economy,2,,Mobile App,7.158964867,7,32,0,0,Window,67
P3812,F1649,American Airlines,LAX,DFW,12/23/2024 17:05,257,Delayed,887,249.02,44,Female,Low,Emergency,Economy,0,Gold,Desk,7.686107028,3,28,0,0,Middle,49
P3813,F1367,Delta,ORD,LAX,7/29/2023 9:48,169,On-time,1079,359.94,18,Female,Medium,Family,Premium Economy,0,Platinum,Desk,7.454138066,12,13,0,1,Aisle,32
P3814,F1172,Delta,DEN,LAX,2/13/2024 17:15,97,On-time,1280,128.5,43,Male,Low,Business,Economy,1,,Online,7.894825688,0,48,1,1,Middle,90
P3815,F1565,American Airlines,DEN,DFW,5/10/2023 14:19,193,On-time,961,320.18,68,Female,Medium,Business,Economy,3,,Desk,7.042797044,6,113,0,0,Window,6
P3816,F987,American Airlines,JFK,DFW,9/26/2024 23:05,166,On-time,973,489.86,60,Male,Low,Family,Economy,0,,Mobile App,6.723513666,18,104,0,0,Aisle,69
P3817,F285,JetBlue,SEA,ATL,11/7/2023 6:32,138,On-time,1402,257.02,21,Female,High,Family,Economy,1,,Online,7.358279709,12,58,0,0,Middle,14
P3818,F1353,Southwest,SEA,SFO,2/11/2024 17:46,142,On-time,1103,413.66,67,Male,High,Emergency,Economy,3,Gold,Mobile App,7.725740972,48,12,0,1,Aisle,81
P3819,F1037,Southwest,SFO,SFO,4/11/2024 22:46,131,Delayed,1056,266.21,67,Male,High,Family,Premium Economy,2,,Online,8.055971481,10,33,0,0,Aisle,31
P3820,F341,Delta,JFK,LAX,4/27/2024 11:21,192,On-time,1071,190.69,24,Male,Low,Leisure,Economy,1,Platinum,Airport Kiosk,7.39152849,52,94,0,0,Aisle,119
P3821,F1067,American Airlines,ATL,JFK,5/4/2024 5:22,198,On-time,1372,383.77,70,Male,Medium,Business,Economy,0,,Desk,8.221400216,3,116,0,0,Middle,74
P3822,F1801,Delta,DEN,DEN,10/2/2024 9:09,181,On-time,836,420.96,71,Female,Medium,Emergency,Economy,1,,Online,6.721413803,4,22,0,0,Aisle,19
P3823,F957,Delta,JFK,LAX,11/22/2023 17:27,123,On-time,1369,267.21,48,Male,High,Leisure,Economy,1,Platinum,Mobile App,7.375403589,1,117,0,0,Aisle,87
P3824,F438,United,SFO,SFO,12/18/2024 13:14,153,On-time,1221,365.41,41,Male,Medium,Leisure,Economy,1,,Desk,7.229913647,6,19,0,1,Middle,14
P3825,F1682,American Airlines,SEA,SFO,6/23/2023 21:58,268,On-time,1023,559.68,36,Female,Medium,Family,Premium Economy,1,Platinum,Online,8.342774268,1,110,0,0,Aisle,47
P3826,F924,United,SFO,LAX,5/21/2024 9:32,288,On-time,1907,439.81,52,Female,Low,Emergency,Premium Economy,0,,Desk,8.95865416,1,115,0,0,Middle,70
P3827,F1357,Delta,ORD,LAX,5/1/2023 23:35,196,Cancelled,1198,358.81,74,Female,Medium,Leisure,Economy,1,,Online,6.558992187,17,70,0,0,Window,20
P3828,F1064,JetBlue,JFK,ATL,7/15/2024 8:27,342,On-time,748,279.73,64,Female,Low,Family,Business,2,,Mobile App,8.208109944,14,69,0,0,Middle,41
P3829,F1201,United,DEN,SFO,9/27/2024 11:16,281,On-time,673,463.95,27,Male,High,Business,Economy,0,,Airport Kiosk,7.319174734,12,111,0,0,Aisle,25
P3830,F1739,Delta,JFK,DFW,12/13/2024 17:01,184,Delayed,989,484.36,68,Female,High,Family,Premium Economy,1,Silver,Mobile App,8.283550405,1,84,0,1,Window,107
P3831,F979,JetBlue,ORD,ATL,6/5/2024 15:42,162,Delayed,1638,530.67,59,Female,Low,Family,Business,0,,Mobile App,9.789934608,17,51,0,0,Aisle,119
P3832,F1209,JetBlue,ATL,SEA,3/24/2025 23:16,253,Delayed,1077,213.25,76,Female,Low,Business,Premium Economy,0,,Online,6.804040061,16,30,1,0,Middle,13
P3833,F232,JetBlue,SFO,ORD,11/20/2024 11:51,179,Cancelled,1285,253.43,77,Male,Low,Family,Business,0,,Airport Kiosk,8.822816293,6,34,0,0,Window,56
P3834,F423,American Airlines,SEA,SFO,3/13/2025 23:59,137,Delayed,961,384.98,75,Male,Medium,Business,Economy,0,,Mobile App,7.088840268,6,116,0,0,Window,36
P3835,F1606,United,ORD,ATL,2/20/2025 12:21,289,On-time,1402,500.58,64,Male,Medium,Business,Economy,0,Silver,Online,7.790641915,9,95,0,0,Aisle,57
P3836,F556,Delta,ORD,JFK,12/27/2024 16:43,201,On-time,1052,401.36,51,Female,Medium,Leisure,Premium Economy,1,,Online,7.237798656,12,54,0,1,Aisle,20
P3837,F883,JetBlue,SEA,SEA,7/5/2023 0:18,252,On-time,1423,393.79,42,Female,Medium,Business,Economy,0,Silver,Airport Kiosk,8.555090117,11,36,0,1,Window,81
P3838,F602,Delta,SEA,JFK,2/28/2024 2:11,176,On-time,975,248.71,72,Female,Medium,Family,Premium Economy,1,Silver,Desk,8.010798599,4,4,0,0,Aisle,68
P3839,F663,United,DFW,LAX,2/14/2024 10:19,171,On-time,1145,412.58,37,Female,Medium,Family,Economy,3,Silver,Online,6.43523591,5,106,0,0,Window,2
P3840,F1682,Southwest,DFW,LAX,2/18/2024 6:27,210,On-time,1337,352.08,65,Male,Medium,Business,Business,2,Silver,Online,8.138783018,4,87,0,0,Window,86
P3841,F469,JetBlue,JFK,LAX,10/16/2023 0:22,176,On-time,1017,327.09,34,Male,Medium,Leisure,Economy,2,,Mobile App,7.051842134,4,114,0,0,Middle,89
P3842,F1754,United,DFW,SEA,3/1/2025 16:12,282,On-time,1496,265.47,46,Female,Medium,Business,Economy,1,,Desk,7.324780631,2,65,0,0,Window,36
P3843,F193,Delta,JFK,SFO,4/1/2025 16:00,232,On-time,1110,494.57,64,Male,Low,Business,Premium Economy,1,,Mobile App,7.81677303,8,25,0,0,Window,87
P3844,F1007,United,ATL,LAX,8/19/2024 11:56,250,On-time,1390,323.39,20,Female,Low,Emergency,First,1,,Desk,8.364983549,29,111,1,0,Aisle,48
P3845,F982,Delta,DEN,LAX,10/6/2023 20:27,133,On-time,1722,300.63,69,Female,Low,Emergency,Economy,0,Platinum,Desk,7.027604382,5,63,0,0,Aisle,18
P3846,F1656,Delta,DFW,SEA,4/4/2024 3:34,199,Delayed,1161,189.38,28,Male,High,Family,Economy,1,Silver,Airport Kiosk,8.806640544,4,31,0,1,Middle,114
P3847,F1709,United,SFO,DEN,11/5/2024 23:14,205,On-time,528,474.26,60,Male,Medium,Emergency,Economy,2,,Airport Kiosk,7.640987165,11,39,0,0,Window,88
P3848,F961,American Airlines,SFO,JFK,11/3/2023 1:37,213,On-time,1592,189.16,76,Male,Medium,Emergency,Premium Economy,0,,Online,9.161492204,7,66,0,0,Aisle,84
P3849,F204,Southwest,SFO,ORD,10/18/2023 6:09,230,On-time,759,300.25,18,Male,High,Family,Economy,0,,Online,6.616860899,23,110,0,0,Window,11
P3850,F124,United,SFO,ORD,2/19/2025 21:56,-52,On-time,1433,311.77,50,Female,Medium,Leisure,Economy,0,Silver,Airport Kiosk,7.610216857,20,40,0,0,Aisle,120
P3851,F1656,JetBlue,DFW,ORD,1/31/2024 22:53,205,On-time,1708,145.61,65,Male,Low,Business,Economy,1,Gold,Online,7.816319406,3,80,0,0,Aisle,60
P3852,F398,Southwest,DFW,DFW,1/29/2025 6:55,170,Delayed,1214,355.78,34,Male,Medium,Leisure,Premium Economy,1,Silver,Airport Kiosk,7.126632197,26,75,0,0,Aisle,40
P3853,F1433,United,DEN,SFO,3/16/2025 19:52,171,Delayed,1070,181.19,36,Female,Medium,Emergency,Premium Economy,2,,Online,7.153854671,27,119,0,0,Aisle,32
P3854,F340,United,DEN,ORD,1/20/2024 7:40,185,On-time,1102,347.26,46,Male,Low,Leisure,First,3,,Desk,7.438750196,14,110,0,1,Middle,49
P3855,F1194,Southwest,SFO,JFK,1/24/2024 7:04,190,On-time,1705,247.48,72,Male,High,Family,Economy,0,,Airport Kiosk,8.480078244,7,109,0,0,Aisle,116
P3856,F1542,American Airlines,DEN,ORD,5/20/2024 14:56,262,On-time,1038,267.9,68,Female,Medium,Family,Premium Economy,3,,Online,5.972406939,20,82,0,1,Aisle,67
P3857,F1179,JetBlue,SFO,SEA,3/31/2024 4:16,105,On-time,1002,275.38,59,Male,High,Family,Business,2,Silver,Desk,9.246307696,3,111,0,0,Middle,105
P3858,F1035,JetBlue,ORD,DEN,4/27/2024 10:39,262,On-time,1138,441.36,49,Male,Low,Emergency,Economy,0,Silver,Desk,7.198230405,36,29,0,0,Window,120
P3859,F53,United,DEN,SFO,8/2/2024 13:58,172,Delayed,1244,291.53,49,Female,Medium,Family,Economy,1,,Airport Kiosk,6.993269401,12,68,0,0,Window,70
P3860,F1182,United,SFO,JFK,9/16/2023 16:57,164,On-time,1108,334.7,75,Male,Medium,Family,Business,2,,Online,8.373719614,2,111,0,0,Middle,85
P3861,F1724,United,SFO,SFO,1/2/2025 8:43,242,On-time,566,234.06,35,Female,High,Leisure,Business,1,Platinum,Mobile App,9.893330925,2,10,0,0,Window,118
P3862,F236,Southwest,DFW,ORD,9/5/2023 6:01,132,On-time,1119,361.28,51,Male,Medium,Emergency,Premium Economy,1,Silver,Desk,7.053265023,4,110,0,0,Window,32
P3863,F745,Southwest,DEN,LAX,3/4/2025 3:44,267,On-time,1320,289.62,25,Male,Medium,Business,Premium Economy,2,Silver,Desk,8.416577704,6,111,0,1,Middle,80
P3864,F1461,JetBlue,LAX,LAX,12/21/2023 8:27,150,On-time,1278,399.52,21,Male,Low,Family,Business,1,Silver,Desk,8.003639741,38,113,0,0,Aisle,23
P3865,F59,Southwest,LAX,SEA,10/20/2024 18:49,160,Delayed,1177,310.69,68,Female,Medium,Emergency,Economy,0,,Desk,6.626704806,2,3,0,0,Aisle,60
P3866,F1011,United,SFO,SFO,8/19/2024 21:24,247,On-time,1093,457.02,26,Female,Medium,Business,Economy,1,,Desk,6.837331264,33,49,0,0,Middle,60
P3867,F249,United,DFW,JFK,9/26/2024 20:38,106,Cancelled,141,440.71,39,Male,Medium,Family,Premium Economy,1,,Desk,8.860622323,5,45,0,0,Window,97
P3868,F1766,American Airlines,DEN,SFO,5/9/2023 13:15,249,On-time,1081,284.54,63,Male,Low,Family,First,1,,Online,7.918156189,12,33,0,1,Middle,27
P3869,F1491,JetBlue,DEN,SFO,9/19/2023 19:32,165,On-time,755,338.9,22,Female,Medium,Leisure,Business,0,Platinum,Airport Kiosk,9.202983345,8,31,0,1,Aisle,57
P3870,F1287,Delta,DFW,ATL,4/4/2025 9:52,162,On-time,1484,261.08,76,Female,Medium,Family,Premium Economy,4,Gold,Airport Kiosk,7.469130217,8,48,0,0,Middle,42
P3871,F1660,United,SFO,JFK,12/5/2024 18:57,162,On-time,1502,307.4,63,Male,Medium,Leisure,Economy,1,,Mobile App,7.111876427,15,86,0,1,Window,40
P3872,F393,JetBlue,ORD,ORD,4/6/2024 6:51,108,Delayed,1493,349.06,32,Male,Medium,Emergency,Business,0,Platinum,Desk,8.698839563,4,33,0,1,Middle,38
P3873,F993,JetBlue,SEA,ATL,10/29/2023 1:43,178,On-time,513,217.13,51,Male,Medium,Emergency,Economy,1,,Airport Kiosk,7.687818896,13,18,0,0,Middle,85
P3874,F1025,JetBlue,ATL,DEN,11/16/2024 17:41,245,Delayed,1025,344.78,34,Male,Low,Leisure,Economy,0,Platinum,Desk,6.296810225,5,40,0,1,Middle,48
P3875,F1272,JetBlue,DFW,ATL,2/4/2025 9:38,222,On-time,1134,254.95,56,Male,High,Business,Premium Economy,0,,Desk,5.83462112,47,88,0,0,Window,16
P3876,F1458,United,SEA,JFK,9/21/2024 11:13,126,Delayed,1180,314.17,39,Female,Medium,Emergency,Economy,0,,Desk,8.028543028,11,3,0,0,Middle,97
P3877,F1980,American Airlines,DEN,ATL,6/17/2023 23:19,39,On-time,965,330.28,75,Male,Medium,Business,First,0,,Airport Kiosk,9.290397893,1,77,0,0,Aisle,69
P3878,F400,JetBlue,SFO,SFO,7/18/2024 1:07,94,On-time,1265,325.64,58,Female,Medium,Business,Economy,1,,Desk,8.280933226,2,65,0,0,Middle,109
P3879,F1995,Delta,ORD,ATL,3/10/2025 8:16,240,On-time,1618,282.66,54,Female,Medium,Leisure,Economy,1,,Desk,7.39744272,4,106,0,0,Window,69
P3880,F269,Delta,ORD,DEN,12/15/2023 8:04,260,On-time,1422,241.67,59,Male,Medium,Leisure,Economy,0,,Airport Kiosk,7.722313605,6,106,0,0,Window,97
P3881,F1588,Delta,DEN,DFW,7/7/2023 10:51,141,On-time,1437,270.72,43,Male,Low,Family,Premium Economy,1,Silver,Online,7.921194252,2,64,0,0,Aisle,64
P3882,F1838,United,DEN,ORD,1/6/2025 7:31,248,On-time,1412,435.8,53,Male,Medium,Family,Economy,2,Gold,Desk,6.766569007,15,48,0,1,Middle,73
P3883,F312,American Airlines,JFK,DFW,5/17/2023 2:07,235,On-time,1063,320.61,41,Female,Low,Leisure,First,2,Silver,Online,9.275073365,1,21,0,0,Aisle,84
P3884,F1287,Southwest,SFO,DFW,1/23/2024 0:23,104,On-time,1287,173,46,Female,Medium,Family,First,2,Silver,Mobile App,7.895182171,6,19,0,0,Middle,4
P3885,F701,Southwest,LAX,DEN,5/13/2023 2:33,187,On-time,1507,181.24,34,Male,High,Business,Premium Economy,0,Platinum,Airport Kiosk,6.386127708,12,20,0,1,Middle,1
P3886,F200,JetBlue,ATL,SFO,12/28/2023 15:28,174,On-time,1751,162.08,35,Female,High,Emergency,Economy,1,Silver,Airport Kiosk,6.793749072,14,0,0,0,Aisle,21
P3887,F1606,JetBlue,SFO,SEA,9/3/2024 10:26,198,On-time,1434,400.81,60,Female,Low,Family,Business,2,Platinum,Desk,8.912076218,26,82,0,0,Middle,111
P3888,F1944,Southwest,SEA,ATL,5/16/2023 15:33,186,Delayed,1169,279.45,76,Male,Medium,Leisure,Economy,1,,Online,6.749129287,9,96,0,0,Middle,56
P3889,F1736,American Airlines,DEN,SEA,1/25/2024 11:40,142,On-time,1238,301.53,63,Male,High,Emergency,Business,2,,Mobile App,7.927438715,12,69,0,0,Window,65
P3890,F26,Southwest,DFW,LAX,7/15/2023 17:40,197,On-time,967,179.69,33,Female,Medium,Business,Business,0,,Online,8.911956794,1,57,0,1,Window,73
P3891,F25,JetBlue,JFK,ORD,4/23/2024 9:00,243,On-time,1147,312.32,21,Male,Low,Emergency,Premium Economy,1,,Airport Kiosk,7.595238075,15,85,0,0,Middle,97
P3892,F1419,United,ATL,SFO,8/31/2024 6:26,147,Delayed,1103,455.12,29,Male,Medium,Business,Economy,0,,Online,6.853601824,9,43,0,0,Middle,15
P3893,F653,JetBlue,ATL,SEA,7/15/2023 19:04,148,On-time,1548,479.37,21,Male,Low,Business,Economy,0,Silver,Online,8.447292491,7,4,0,0,Window,111
P3894,F623,Southwest,ATL,ATL,3/12/2025 21:07,193,On-time,1382,220.02,56,Female,Low,Family,Premium Economy,1,Gold,Airport Kiosk,7.4908246,12,11,0,1,Window,50
P3895,F1849,United,ATL,DEN,1/3/2024 0:09,215,On-time,1175,358.25,61,Male,Low,Family,Business,1,,Mobile App,8.699773139,4,92,0,0,Window,38
P3896,F505,JetBlue,SFO,ATL,7/21/2023 3:09,180,Cancelled,1513,399.01,61,Male,Medium,Business,Business,1,,Desk,9.168311979,3,11,0,0,Aisle,85
P3897,F833,Southwest,LAX,DEN,4/28/2023 9:09,176,On-time,1682,361.06,63,Female,Low,Emergency,First,0,,Online,8.778853872,12,14,0,0,Aisle,75
P3898,F1099,American Airlines,DEN,DFW,10/28/2023 22:28,214,Delayed,1008,250.38,68,Female,High,Business,Economy,0,Silver,Mobile App,6.242612024,9,107,0,0,Window,87
P3899,F301,JetBlue,SEA,DEN,11/14/2024 23:18,255,On-time,1839,528.38,39,Male,High,Emergency,Premium Economy,0,Silver,Online,8.654327797,4,117,0,0,Middle,110
P3900,F198,Delta,LAX,ATL,12/4/2024 4:25,172,On-time,1594,369.23,69,Male,Medium,Leisure,Economy,1,,Online,7.47917498,4,2,0,0,Window,39
P3901,F134,JetBlue,LAX,ORD,7/15/2023 19:48,214,Delayed,1425,279.16,21,Male,High,Business,Premium Economy,1,Gold,Airport Kiosk,8.727457832,3,22,0,1,Window,37
P3902,F887,Southwest,LAX,ORD,2/22/2025 23:10,223,On-time,973,300.69,20,Male,Medium,Family,Business,0,,Mobile App,9.024582239,15,81,0,1,Middle,59
P3903,F40,American Airlines,LAX,DFW,4/7/2024 14:00,185,On-time,1002,444.12,51,Male,Medium,Emergency,Business,0,,Airport Kiosk,8.615927397,5,6,0,0,Window,58
P3904,F1415,JetBlue,DEN,DFW,7/5/2023 0:21,209,On-time,1253,325.11,55,Male,Low,Business,Economy,0,Silver,Desk,7.268141734,13,96,0,0,Window,9
P3905,F82,American Airlines,DEN,ATL,5/25/2024 23:50,226,On-time,1087,176.85,26,Female,Medium,Business,Premium Economy,2,,Online,8.917742842,4,93,0,0,Aisle,98
P3906,F1261,JetBlue,SEA,DEN,1/22/2024 19:44,207,On-time,883,584.41,77,Female,High,Family,Business,1,,Airport Kiosk,7.969432939,12,89,0,0,Middle,63
P3907,F1148,Southwest,ORD,DFW,4/18/2025 9:10,268,On-time,985,404.04,53,Female,Medium,Business,Economy,1,Gold,Mobile App,8.885139186,2,82,0,1,Aisle,114
P3908,F1979,American Airlines,DEN,DEN,7/2/2023 18:31,275,On-time,1573,341.73,73,Male,High,Family,Premium Economy,0,,Desk,7.171931037,9,119,0,0,Window,62
P3909,F519,United,ORD,DEN,5/14/2024 2:08,153,On-time,1648,228.1,24,Male,Medium,Leisure,Premium Economy,3,Gold,Online,8.419285992,10,38,0,0,Aisle,48
P3910,F919,JetBlue,DEN,DFW,8/20/2024 20:58,246,On-time,1122,60.61,28,Male,Medium,Family,Premium Economy,1,Silver,Online,7.399675593,23,77,0,0,Aisle,63
P3911,F105,American Airlines,JFK,DFW,10/24/2024 6:35,210,On-time,1431,285.82,44,Female,Medium,Leisure,Economy,1,Silver,Mobile App,8.360985876,1,72,0,0,Aisle,31
P3912,F1398,Southwest,JFK,DEN,9/22/2023 13:40,199,On-time,788,356.88,20,Male,High,Family,Economy,0,Silver,Airport Kiosk,7.160273928,1,20,0,0,Aisle,6
P3913,F915,JetBlue,SFO,SEA,10/12/2023 17:44,287,On-time,1214,337.93,51,Male,Low,Leisure,Economy,0,,Airport Kiosk,8.052754676,8,65,0,0,Middle,20
P3914,F950,Southwest,SFO,SFO,9/4/2024 16:40,242,On-time,1367,393.41,76,Male,Medium,Business,Economy,1,Gold,Online,6.654558954,16,55,0,0,Window,19
P3915,F1616,American Airlines,SEA,DEN,12/19/2024 5:39,169,Cancelled,1690,420.04,59,Male,Low,Family,First,1,Platinum,Online,8.678117451,12,10,0,0,Window,25
P3916,F1597,JetBlue,ORD,ORD,8/5/2024 20:15,150,Cancelled,1078,272.29,76,Female,Low,Business,Economy,1,Silver,Online,6.633288308,3,13,0,0,Aisle,67
P3917,F321,United,DFW,LAX,5/14/2024 14:22,169,On-time,1548,403.58,58,Female,Medium,Business,Economy,1,,Airport Kiosk,7.751097108,11,72,0,0,Aisle,109
P3918,F588,JetBlue,SEA,LAX,6/21/2024 17:01,220,Delayed,1622,311.52,19,Female,Low,Family,Business,0,,Online,8.388357645,5,14,0,1,Aisle,115
P3919,F1794,American Airlines,LAX,ATL,10/22/2023 7:53,148,Cancelled,971,296.02,72,Male,Medium,Business,Premium Economy,0,,Desk,7.5386879,11,5,0,0,Window,85
P3920,F1180,JetBlue,DEN,JFK,6/8/2023 5:33,219,On-time,1253,323.84,44,Male,Medium,Family,Economy,1,,Mobile App,6.515136876,2,65,0,0,Middle,14
P3921,F427,Southwest,SFO,DEN,7/28/2024 19:33,123,On-time,1312,376.4,74,Male,Medium,Emergency,Economy,2,,Mobile App,8.278522679,6,25,0,0,Middle,119
P3922,F1321,Southwest,DEN,ATL,2/13/2025 20:23,210,On-time,1302,358.92,24,Female,Low,Leisure,Economy,0,,Mobile App,8.262625865,12,106,0,1,Middle,103
P3923,F1714,American Airlines,DEN,ATL,11/18/2024 14:47,157,On-time,1223,308.64,60,Female,Low,Business,Premium Economy,1,Gold,Airport Kiosk,8.694967016,13,85,0,1,Aisle,84
P3924,F993,United,LAX,JFK,1/21/2024 2:21,40,On-time,1330,275.72,70,Male,Medium,Leisure,Economy,1,,Desk,7.511466891,2,92,0,0,Aisle,78
P3925,F1589,Delta,SEA,DEN,10/2/2024 20:27,233,On-time,831,577.12,55,Male,Medium,Business,Economy,1,Gold,Desk,8.525051338,6,56,0,0,Aisle,85
